id,country_name,year,series_name,value,income_level,region,longitude,latitude,iso2Code
SYC,Seychelles,2013,Current health expenditure (% of GDP),4.97,High income,Sub-Saharan Africa ,55.4466,-4.6309,SC
SYC,Seychelles,2013,"Government expenditure on education, total (% of GDP)",3.62,High income,Sub-Saharan Africa ,55.4466,-4.6309,SC
SYC,Seychelles,2013,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Sub-Saharan Africa ,55.4466,-4.6309,SC
SYC,Seychelles,2013,"School enrollment, primary (% gross)",113.37,High income,Sub-Saharan Africa ,55.4466,-4.6309,SC
SYC,Seychelles,2013,"School enrollment, secondary (% gross)",84.7,High income,Sub-Saharan Africa ,55.4466,-4.6309,SC
SYC,Seychelles,2013,"School enrollment, tertiary (% gross)",3.5,High income,Sub-Saharan Africa ,55.4466,-4.6309,SC
SLE,Sierra Leone,2013,GDP per capita (current US$),1117.47,Low income,Sub-Saharan Africa ,-13.2134,8.4821,SL
SLE,Sierra Leone,2013,Current health expenditure per capita (current US$),84.94,Low income,Sub-Saharan Africa ,-13.2134,8.4821,SL
SLE,Sierra Leone,2013,Current health expenditure (% of GDP),11.59,Low income,Sub-Saharan Africa ,-13.2134,8.4821,SL
SLE,Sierra Leone,2013,"Government expenditure on education, total (% of GDP)",1.52,Low income,Sub-Saharan Africa ,-13.2134,8.4821,SL
SLE,Sierra Leone,2013,"Literacy rate, adult total (% of people ages 15 and above)",,Low income,Sub-Saharan Africa ,-13.2134,8.4821,SL
SLE,Sierra Leone,2013,"School enrollment, primary (% gross)",119.79,Low income,Sub-Saharan Africa ,-13.2134,8.4821,SL
SLE,Sierra Leone,2013,"School enrollment, secondary (% gross)",39.22,Low income,Sub-Saharan Africa ,-13.2134,8.4821,SL
SLE,Sierra Leone,2013,"School enrollment, tertiary (% gross)",,Low income,Sub-Saharan Africa ,-13.2134,8.4821,SL
SGP,Singapore,2013,GDP per capita (current US$),56967.43,High income,East Asia & Pacific,103.85,1.28941,SG
SGP,Singapore,2013,Current health expenditure per capita (current US$),2102.97,High income,East Asia & Pacific,103.85,1.28941,SG
SGP,Singapore,2013,Current health expenditure (% of GDP),3.68,High income,East Asia & Pacific,103.85,1.28941,SG
SGP,Singapore,2013,"Government expenditure on education, total (% of GDP)",2.85,High income,East Asia & Pacific,103.85,1.28941,SG
SGP,Singapore,2013,"Literacy rate, adult total (% of people ages 15 and above)",96.55,High income,East Asia & Pacific,103.85,1.28941,SG
SGP,Singapore,2013,"School enrollment, primary (% gross)",,High income,East Asia & Pacific,103.85,1.28941,SG
SGP,Singapore,2013,"School enrollment, secondary (% gross)",,High income,East Asia & Pacific,103.85,1.28941,SG
SGP,Singapore,2013,"School enrollment, tertiary (% gross)",,High income,East Asia & Pacific,103.85,1.28941,SG
SXM,Sint Maarten (Dutch part),2013,GDP per capita (current US$),28529.73,High income,Latin America & Caribbean ,-63.0548,18.0425,SX
SXM,Sint Maarten (Dutch part),2013,Current health expenditure per capita (current US$),,High income,Latin America & Caribbean ,-63.0548,18.0425,SX
SXM,Sint Maarten (Dutch part),2013,Current health expenditure (% of GDP),,High income,Latin America & Caribbean ,-63.0548,18.0425,SX
SXM,Sint Maarten (Dutch part),2013,"Government expenditure on education, total (% of GDP)",,High income,Latin America & Caribbean ,-63.0548,18.0425,SX
SXM,Sint Maarten (Dutch part),2013,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Latin America & Caribbean ,-63.0548,18.0425,SX
SXM,Sint Maarten (Dutch part),2013,"School enrollment, primary (% gross)",,High income,Latin America & Caribbean ,-63.0548,18.0425,SX
SXM,Sint Maarten (Dutch part),2013,"School enrollment, secondary (% gross)",,High income,Latin America & Caribbean ,-63.0548,18.0425,SX
SXM,Sint Maarten (Dutch part),2013,"School enrollment, tertiary (% gross)",,High income,Latin America & Caribbean ,-63.0548,18.0425,SX
SVK,Slovak Republic,2013,GDP per capita (current US$),18312.78,High income,Europe & Central Asia,17.1073,48.1484,SK
SVK,Slovak Republic,2013,Current health expenditure per capita (current US$),1370.47,High income,Europe & Central Asia,17.1073,48.1484,SK
SVK,Slovak Republic,2013,Current health expenditure (% of GDP),7.5,High income,Europe & Central Asia,17.1073,48.1484,SK
SVK,Slovak Republic,2013,"Government expenditure on education, total (% of GDP)",4.06,High income,Europe & Central Asia,17.1073,48.1484,SK
SVK,Slovak Republic,2013,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,17.1073,48.1484,SK
SVK,Slovak Republic,2013,"School enrollment, primary (% gross)",98.69,High income,Europe & Central Asia,17.1073,48.1484,SK
SVK,Slovak Republic,2013,"School enrollment, secondary (% gross)",93.53,High income,Europe & Central Asia,17.1073,48.1484,SK
SVK,Slovak Republic,2013,"School enrollment, tertiary (% gross)",55.25,High income,Europe & Central Asia,17.1073,48.1484,SK
SVN,Slovenia,2013,GDP per capita (current US$),23236.97,High income,Europe & Central Asia,14.5044,46.0546,SI
SVN,Slovenia,2013,Current health expenditure per capita (current US$),2055.38,High income,Europe & Central Asia,14.5044,46.0546,SI
SVN,Slovenia,2013,Current health expenditure (% of GDP),8.74,High income,Europe & Central Asia,14.5044,46.0546,SI
SVN,Slovenia,2013,"Government expenditure on education, total (% of GDP)",5.47,High income,Europe & Central Asia,14.5044,46.0546,SI
SVN,Slovenia,2013,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,14.5044,46.0546,SI
SVN,Slovenia,2013,"School enrollment, primary (% gross)",98.6,High income,Europe & Central Asia,14.5044,46.0546,SI
SVN,Slovenia,2013,"School enrollment, secondary (% gross)",110.56,High income,Europe & Central Asia,14.5044,46.0546,SI
SVN,Slovenia,2013,"School enrollment, tertiary (% gross)",87.86,High income,Europe & Central Asia,14.5044,46.0546,SI
SLB,Solomon Islands,2013,GDP per capita (current US$),2161.4,Lower middle income,East Asia & Pacific,159.949,-9.42676,SB
SLB,Solomon Islands,2013,Current health expenditure per capita (current US$),99.03,Lower middle income,East Asia & Pacific,159.949,-9.42676,SB
SLB,Solomon Islands,2013,Current health expenditure (% of GDP),4.58,Lower middle income,East Asia & Pacific,159.949,-9.42676,SB
SLB,Solomon Islands,2013,"Government expenditure on education, total (% of GDP)",,Lower middle income,East Asia & Pacific,159.949,-9.42676,SB
SLB,Solomon Islands,2013,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,East Asia & Pacific,159.949,-9.42676,SB
SLB,Solomon Islands,2013,"School enrollment, primary (% gross)",110.31,Lower middle income,East Asia & Pacific,159.949,-9.42676,SB
SLB,Solomon Islands,2013,"School enrollment, secondary (% gross)",,Lower middle income,East Asia & Pacific,159.949,-9.42676,SB
SLB,Solomon Islands,2013,"School enrollment, tertiary (% gross)",,Lower middle income,East Asia & Pacific,159.949,-9.42676,SB
SOM,"Somalia, Fed. Rep.",2013,GDP per capita (current US$),393.4,Low income,Sub-Saharan Africa ,45.3254,2.07515,SO
SOM,"Somalia, Fed. Rep.",2013,Current health expenditure per capita (current US$),12.85,Low income,Sub-Saharan Africa ,45.3254,2.07515,SO
SOM,"Somalia, Fed. Rep.",2013,Current health expenditure (% of GDP),2.82,Low income,Sub-Saharan Africa ,45.3254,2.07515,SO
SOM,"Somalia, Fed. Rep.",2013,"Government expenditure on education, total (% of GDP)",,Low income,Sub-Saharan Africa ,45.3254,2.07515,SO
SOM,"Somalia, Fed. Rep.",2013,"Literacy rate, adult total (% of people ages 15 and above)",,Low income,Sub-Saharan Africa ,45.3254,2.07515,SO
SOM,"Somalia, Fed. Rep.",2013,"School enrollment, primary (% gross)",,Low income,Sub-Saharan Africa ,45.3254,2.07515,SO
SOM,"Somalia, Fed. Rep.",2013,"School enrollment, secondary (% gross)",,Low income,Sub-Saharan Africa ,45.3254,2.07515,SO
SOM,"Somalia, Fed. Rep.",2013,"School enrollment, tertiary (% gross)",,Low income,Sub-Saharan Africa ,45.3254,2.07515,SO
ZAF,South Africa,2013,GDP per capita (current US$),7331.65,Upper middle income,Sub-Saharan Africa ,28.1871,-25.746,ZA
ZAF,South Africa,2013,Current health expenditure per capita (current US$),593.8,Upper middle income,Sub-Saharan Africa ,28.1871,-25.746,ZA
ZAF,South Africa,2013,Current health expenditure (% of GDP),8.1,Upper middle income,Sub-Saharan Africa ,28.1871,-25.746,ZA
ZAF,South Africa,2013,"Government expenditure on education, total (% of GDP)",5.35,Upper middle income,Sub-Saharan Africa ,28.1871,-25.746,ZA
ZAF,South Africa,2013,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Sub-Saharan Africa ,28.1871,-25.746,ZA
ZAF,South Africa,2013,"School enrollment, primary (% gross)",104.09,Upper middle income,Sub-Saharan Africa ,28.1871,-25.746,ZA
ZAF,South Africa,2013,"School enrollment, secondary (% gross)",,Upper middle income,Sub-Saharan Africa ,28.1871,-25.746,ZA
ZAF,South Africa,2013,"School enrollment, tertiary (% gross)",18.61,Upper middle income,Sub-Saharan Africa ,28.1871,-25.746,ZA
SSD,South Sudan,2013,GDP per capita (current US$),1650.19,Low income,Sub-Saharan Africa ,31.6,4.85,SS
SSD,South Sudan,2013,Current health expenditure per capita (current US$),,Low income,Sub-Saharan Africa ,31.6,4.85,SS
SSD,South Sudan,2013,Current health expenditure (% of GDP),,Low income,Sub-Saharan Africa ,31.6,4.85,SS
SSD,South Sudan,2013,"Government expenditure on education, total (% of GDP)",1.02,Low income,Sub-Saharan Africa ,31.6,4.85,SS
SSD,South Sudan,2013,"Literacy rate, adult total (% of people ages 15 and above)",,Low income,Sub-Saharan Africa ,31.6,4.85,SS
SSD,South Sudan,2013,"School enrollment, primary (% gross)",,Low income,Sub-Saharan Africa ,31.6,4.85,SS
SSD,South Sudan,2013,"School enrollment, secondary (% gross)",,Low income,Sub-Saharan Africa ,31.6,4.85,SS
SSD,South Sudan,2013,"School enrollment, tertiary (% gross)",,Low income,Sub-Saharan Africa ,31.6,4.85,SS
ESP,Spain,2013,GDP per capita (current US$),29228.85,High income,Europe & Central Asia,-3.70327,40.4167,ES
ESP,Spain,2013,Current health expenditure per capita (current US$),2630.02,High income,Europe & Central Asia,-3.70327,40.4167,ES
ESP,Spain,2013,Current health expenditure (% of GDP),9.07,High income,Europe & Central Asia,-3.70327,40.4167,ES
ESP,Spain,2013,"Government expenditure on education, total (% of GDP)",4.33,High income,Europe & Central Asia,-3.70327,40.4167,ES
ESP,Spain,2013,"Literacy rate, adult total (% of people ages 15 and above)",98.08,High income,Europe & Central Asia,-3.70327,40.4167,ES
ESP,Spain,2013,"School enrollment, primary (% gross)",103.11,High income,Europe & Central Asia,-3.70327,40.4167,ES
ESP,Spain,2013,"School enrollment, secondary (% gross)",126.72,High income,Europe & Central Asia,-3.70327,40.4167,ES
ESP,Spain,2013,"School enrollment, tertiary (% gross)",85.21,High income,Europe & Central Asia,-3.70327,40.4167,ES
LKA,Sri Lanka,2013,GDP per capita (current US$),3740.62,Lower middle income,South Asia,79.8528,6.92148,LK
LKA,Sri Lanka,2013,Current health expenditure per capita (current US$),133.16,Lower middle income,South Asia,79.8528,6.92148,LK
LKA,Sri Lanka,2013,Current health expenditure (% of GDP),3.69,Lower middle income,South Asia,79.8528,6.92148,LK
LKA,Sri Lanka,2013,"Government expenditure on education, total (% of GDP)",1.56,Lower middle income,South Asia,79.8528,6.92148,LK
LKA,Sri Lanka,2013,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,South Asia,79.8528,6.92148,LK
LKA,Sri Lanka,2013,"School enrollment, primary (% gross)",97.21,Lower middle income,South Asia,79.8528,6.92148,LK
LKA,Sri Lanka,2013,"School enrollment, secondary (% gross)",95.14,Lower middle income,South Asia,79.8528,6.92148,LK
LKA,Sri Lanka,2013,"School enrollment, tertiary (% gross)",17.77,Lower middle income,South Asia,79.8528,6.92148,LK
KNA,St. Kitts and Nevis,2013,GDP per capita (current US$),18580.13,High income,Latin America & Caribbean ,-62.7309,17.3,KN
KNA,St. Kitts and Nevis,2013,Current health expenditure per capita (current US$),938.32,High income,Latin America & Caribbean ,-62.7309,17.3,KN
KNA,St. Kitts and Nevis,2013,Current health expenditure (% of GDP),5.05,High income,Latin America & Caribbean ,-62.7309,17.3,KN
KNA,St. Kitts and Nevis,2013,"Government expenditure on education, total (% of GDP)",3.26,High income,Latin America & Caribbean ,-62.7309,17.3,KN
KNA,St. Kitts and Nevis,2013,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Latin America & Caribbean ,-62.7309,17.3,KN
KNA,St. Kitts and Nevis,2013,"School enrollment, primary (% gross)",114.32,High income,Latin America & Caribbean ,-62.7309,17.3,KN
KNA,St. Kitts and Nevis,2013,"School enrollment, secondary (% gross)",121.38,High income,Latin America & Caribbean ,-62.7309,17.3,KN
KNA,St. Kitts and Nevis,2013,"School enrollment, tertiary (% gross)",,High income,Latin America & Caribbean ,-62.7309,17.3,KN
LCA,St. Lucia,2013,GDP per capita (current US$),9577.22,Upper middle income,Latin America & Caribbean ,-60.9832,14.0,LC
LCA,St. Lucia,2013,Current health expenditure per capita (current US$),483.61,Upper middle income,Latin America & Caribbean ,-60.9832,14.0,LC
LCA,St. Lucia,2013,Current health expenditure (% of GDP),5.05,Upper middle income,Latin America & Caribbean ,-60.9832,14.0,LC
LCA,St. Lucia,2013,"Government expenditure on education, total (% of GDP)",3.88,Upper middle income,Latin America & Caribbean ,-60.9832,14.0,LC
LCA,St. Lucia,2013,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Latin America & Caribbean ,-60.9832,14.0,LC
LCA,St. Lucia,2013,"School enrollment, primary (% gross)",97.36,Upper middle income,Latin America & Caribbean ,-60.9832,14.0,LC
LCA,St. Lucia,2013,"School enrollment, secondary (% gross)",91.49,Upper middle income,Latin America & Caribbean ,-60.9832,14.0,LC
LCA,St. Lucia,2013,"School enrollment, tertiary (% gross)",14.02,Upper middle income,Latin America & Caribbean ,-60.9832,14.0,LC
MAF,St. Martin (French part),2013,GDP per capita (current US$),,High income,Latin America & Caribbean ,-63.0525,18.0825,MF
MAF,St. Martin (French part),2013,Current health expenditure per capita (current US$),,High income,Latin America & Caribbean ,-63.0525,18.0825,MF
MAF,St. Martin (French part),2013,Current health expenditure (% of GDP),,High income,Latin America & Caribbean ,-63.0525,18.0825,MF
MAF,St. Martin (French part),2013,"Government expenditure on education, total (% of GDP)",,High income,Latin America & Caribbean ,-63.0525,18.0825,MF
MAF,St. Martin (French part),2013,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Latin America & Caribbean ,-63.0525,18.0825,MF
MAF,St. Martin (French part),2013,"School enrollment, primary (% gross)",,High income,Latin America & Caribbean ,-63.0525,18.0825,MF
MAF,St. Martin (French part),2013,"School enrollment, secondary (% gross)",,High income,Latin America & Caribbean ,-63.0525,18.0825,MF
MAF,St. Martin (French part),2013,"School enrollment, tertiary (% gross)",,High income,Latin America & Caribbean ,-63.0525,18.0825,MF
VCT,St. Vincent and the Grenadines,2013,GDP per capita (current US$),7072.47,Upper middle income,Latin America & Caribbean ,-61.2653,13.2035,VC
VCT,St. Vincent and the Grenadines,2013,Current health expenditure per capita (current US$),300.02,Upper middle income,Latin America & Caribbean ,-61.2653,13.2035,VC
VCT,St. Vincent and the Grenadines,2013,Current health expenditure (% of GDP),4.24,Upper middle income,Latin America & Caribbean ,-61.2653,13.2035,VC
VCT,St. Vincent and the Grenadines,2013,"Government expenditure on education, total (% of GDP)",,Upper middle income,Latin America & Caribbean ,-61.2653,13.2035,VC
VCT,St. Vincent and the Grenadines,2013,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Latin America & Caribbean ,-61.2653,13.2035,VC
VCT,St. Vincent and the Grenadines,2013,"School enrollment, primary (% gross)",110.92,Upper middle income,Latin America & Caribbean ,-61.2653,13.2035,VC
VCT,St. Vincent and the Grenadines,2013,"School enrollment, secondary (% gross)",108.72,Upper middle income,Latin America & Caribbean ,-61.2653,13.2035,VC
VCT,St. Vincent and the Grenadines,2013,"School enrollment, tertiary (% gross)",,Upper middle income,Latin America & Caribbean ,-61.2653,13.2035,VC
SDN,Sudan,2013,GDP per capita (current US$),1138.63,Low income,Sub-Saharan Africa ,32.5363,15.5932,SD
SDN,Sudan,2013,Current health expenditure per capita (current US$),97.49,Low income,Sub-Saharan Africa ,32.5363,15.5932,SD
SDN,Sudan,2013,Current health expenditure (% of GDP),6.96,Low income,Sub-Saharan Africa ,32.5363,15.5932,SD
