id,country_name,year,value,series_name
NGA,Nigeria,2011,9.74,"School enrollment, tertiary (% gross)"
MKD,North Macedonia,2011,5416.87,GDP per capita (current US$)
MKD,North Macedonia,2011,335.13,Current health expenditure per capita (current US$)
MKD,North Macedonia,2011,6.52,Current health expenditure (% of GDP)
MKD,North Macedonia,2011,,"Government expenditure on education, total (% of GDP)"
MKD,North Macedonia,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
MKD,North Macedonia,2011,,"School enrollment, primary (% gross)"
MKD,North Macedonia,2011,,"School enrollment, secondary (% gross)"
MKD,North Macedonia,2011,,"School enrollment, tertiary (% gross)"
MNP,Northern Mariana Islands,2011,13598.72,GDP per capita (current US$)
MNP,Northern Mariana Islands,2011,,Current health expenditure per capita (current US$)
MNP,Northern Mariana Islands,2011,,Current health expenditure (% of GDP)
MNP,Northern Mariana Islands,2011,,"Government expenditure on education, total (% of GDP)"
MNP,Northern Mariana Islands,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
MNP,Northern Mariana Islands,2011,,"School enrollment, primary (% gross)"
MNP,Northern Mariana Islands,2011,,"School enrollment, secondary (% gross)"
MNP,Northern Mariana Islands,2011,,"School enrollment, tertiary (% gross)"
NOR,Norway,2011,101221.81,GDP per capita (current US$)
NOR,Norway,2011,8900.37,Current health expenditure per capita (current US$)
NOR,Norway,2011,8.73,Current health expenditure (% of GDP)
NOR,Norway,2011,6.41,"Government expenditure on education, total (% of GDP)"
NOR,Norway,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
NOR,Norway,2011,99.69,"School enrollment, primary (% gross)"
NOR,Norway,2011,113.17,"School enrollment, secondary (% gross)"
NOR,Norway,2011,71.06,"School enrollment, tertiary (% gross)"
OMN,Oman,2011,25188.01,GDP per capita (current US$)
OMN,Oman,2011,563.24,Current health expenditure per capita (current US$)
OMN,Oman,2011,2.24,Current health expenditure (% of GDP)
OMN,Oman,2011,,"Government expenditure on education, total (% of GDP)"
OMN,Oman,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
OMN,Oman,2011,111.14,"School enrollment, primary (% gross)"
OMN,Oman,2011,114.45,"School enrollment, secondary (% gross)"
OMN,Oman,2011,31.56,"School enrollment, tertiary (% gross)"
PAK,Pakistan,2011,1131.74,GDP per capita (current US$)
PAK,Pakistan,2011,25.02,Current health expenditure per capita (current US$)
PAK,Pakistan,2011,2.23,Current health expenditure (% of GDP)
PAK,Pakistan,2011,2.0,"Government expenditure on education, total (% of GDP)"
PAK,Pakistan,2011,54.74,"Literacy rate, adult total (% of people ages 15 and above)"
PAK,Pakistan,2011,70.44,"School enrollment, primary (% gross)"
PAK,Pakistan,2011,29.73,"School enrollment, secondary (% gross)"
PAK,Pakistan,2011,7.32,"School enrollment, tertiary (% gross)"
PLW,Palau,2011,11000.88,GDP per capita (current US$)
PLW,Palau,2011,1072.56,Current health expenditure per capita (current US$)
PLW,Palau,2011,9.94,Current health expenditure (% of GDP)
PLW,Palau,2011,,"Government expenditure on education, total (% of GDP)"
PLW,Palau,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
PLW,Palau,2011,,"School enrollment, primary (% gross)"
PLW,Palau,2011,,"School enrollment, secondary (% gross)"
PLW,Palau,2011,,"School enrollment, tertiary (% gross)"
PAN,Panama,2011,9662.3,GDP per capita (current US$)
PAN,Panama,2011,664.98,Current health expenditure per capita (current US$)
PAN,Panama,2011,6.83,Current health expenditure (% of GDP)
PAN,Panama,2011,3.07,"Government expenditure on education, total (% of GDP)"
PAN,Panama,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
PAN,Panama,2011,104.52,"School enrollment, primary (% gross)"
PAN,Panama,2011,71.74,"School enrollment, secondary (% gross)"
PAN,Panama,2011,41.89,"School enrollment, tertiary (% gross)"
PNG,Papua New Guinea,2011,2288.38,GDP per capita (current US$)
PNG,Papua New Guinea,2011,52.49,Current health expenditure per capita (current US$)
PNG,Papua New Guinea,2011,2.29,Current health expenditure (% of GDP)
PNG,Papua New Guinea,2011,,"Government expenditure on education, total (% of GDP)"
PNG,Papua New Guinea,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
PNG,Papua New Guinea,2011,,"School enrollment, primary (% gross)"
PNG,Papua New Guinea,2011,,"School enrollment, secondary (% gross)"
PNG,Papua New Guinea,2011,,"School enrollment, tertiary (% gross)"
PRY,Paraguay,2011,5805.4,GDP per capita (current US$)
PRY,Paraguay,2011,337.81,Current health expenditure per capita (current US$)
PRY,Paraguay,2011,5.82,Current health expenditure (% of GDP)
PRY,Paraguay,2011,3.69,"Government expenditure on education, total (% of GDP)"
PRY,Paraguay,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
PRY,Paraguay,2011,111.29,"School enrollment, primary (% gross)"
PRY,Paraguay,2011,75.88,"School enrollment, secondary (% gross)"
PRY,Paraguay,2011,,"School enrollment, tertiary (% gross)"
PER,Peru,2011,5861.36,GDP per capita (current US$)
PER,Peru,2011,264.46,Current health expenditure per capita (current US$)
PER,Peru,2011,4.53,Current health expenditure (% of GDP)
PER,Peru,2011,2.66,"Government expenditure on education, total (% of GDP)"
PER,Peru,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
PER,Peru,2011,109.57,"School enrollment, primary (% gross)"
PER,Peru,2011,97.52,"School enrollment, secondary (% gross)"
PER,Peru,2011,,"School enrollment, tertiary (% gross)"
PHL,Philippines,2011,2383.92,GDP per capita (current US$)
PHL,Philippines,2011,95.96,Current health expenditure per capita (current US$)
PHL,Philippines,2011,4.03,Current health expenditure (% of GDP)
PHL,Philippines,2011,,"Government expenditure on education, total (% of GDP)"
PHL,Philippines,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
PHL,Philippines,2011,,"School enrollment, primary (% gross)"
PHL,Philippines,2011,,"School enrollment, secondary (% gross)"
PHL,Philippines,2011,29.07,"School enrollment, tertiary (% gross)"
POL,Poland,2011,13867.67,GDP per capita (current US$)
POL,Poland,2011,866.09,Current health expenditure per capita (current US$)
POL,Poland,2011,6.29,Current health expenditure (% of GDP)
POL,Poland,2011,4.83,"Government expenditure on education, total (% of GDP)"
POL,Poland,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
POL,Poland,2011,99.26,"School enrollment, primary (% gross)"
POL,Poland,2011,100.62,"School enrollment, secondary (% gross)"
POL,Poland,2011,75.8,"School enrollment, tertiary (% gross)"
PRT,Portugal,2011,23246.54,GDP per capita (current US$)
PRT,Portugal,2011,2255.97,Current health expenditure per capita (current US$)
PRT,Portugal,2011,9.73,Current health expenditure (% of GDP)
PRT,Portugal,2011,5.12,"Government expenditure on education, total (% of GDP)"
PRT,Portugal,2011,94.48,"Literacy rate, adult total (% of people ages 15 and above)"
PRT,Portugal,2011,109.65,"School enrollment, primary (% gross)"
PRT,Portugal,2011,108.86,"School enrollment, secondary (% gross)"
PRT,Portugal,2011,,"School enrollment, tertiary (% gross)"
PRI,Puerto Rico (US),2011,27170.08,GDP per capita (current US$)
PRI,Puerto Rico (US),2011,,Current health expenditure per capita (current US$)
PRI,Puerto Rico (US),2011,,Current health expenditure (% of GDP)
PRI,Puerto Rico (US),2011,,"Government expenditure on education, total (% of GDP)"
PRI,Puerto Rico (US),2011,,"Literacy rate, adult total (% of people ages 15 and above)"
PRI,Puerto Rico (US),2011,92.79,"School enrollment, primary (% gross)"
PRI,Puerto Rico (US),2011,84.08,"School enrollment, secondary (% gross)"
PRI,Puerto Rico (US),2011,91.8,"School enrollment, tertiary (% gross)"
QAT,Qatar,2011,103261.51,GDP per capita (current US$)
QAT,Qatar,2011,1482.28,Current health expenditure per capita (current US$)
QAT,Qatar,2011,1.6,Current health expenditure (% of GDP)
QAT,Qatar,2011,4.01,"Government expenditure on education, total (% of GDP)"
QAT,Qatar,2011,96.41,"Literacy rate, adult total (% of people ages 15 and above)"
QAT,Qatar,2011,99.26,"School enrollment, primary (% gross)"
QAT,Qatar,2011,96.47,"School enrollment, secondary (% gross)"
QAT,Qatar,2011,12.6,"School enrollment, tertiary (% gross)"
ROU,Romania,2011,9560.68,GDP per capita (current US$)
ROU,Romania,2011,426.6,Current health expenditure per capita (current US$)
ROU,Romania,2011,4.48,Current health expenditure (% of GDP)
ROU,Romania,2011,2.91,"Government expenditure on education, total (% of GDP)"
ROU,Romania,2011,98.6,"Literacy rate, adult total (% of people ages 15 and above)"
ROU,Romania,2011,98.38,"School enrollment, primary (% gross)"
ROU,Romania,2011,100.74,"School enrollment, secondary (% gross)"
ROU,Romania,2011,66.79,"School enrollment, tertiary (% gross)"
RUS,Russian Federation,2011,14305.33,GDP per capita (current US$)
RUS,Russian Federation,2011,681.05,Current health expenditure per capita (current US$)
RUS,Russian Federation,2011,4.79,Current health expenditure (% of GDP)
RUS,Russian Federation,2011,3.71,"Government expenditure on education, total (% of GDP)"
RUS,Russian Federation,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
RUS,Russian Federation,2011,96.13,"School enrollment, primary (% gross)"
RUS,Russian Federation,2011,94.58,"School enrollment, secondary (% gross)"
RUS,Russian Federation,2011,80.16,"School enrollment, tertiary (% gross)"
RWA,Rwanda,2011,651.13,GDP per capita (current US$)
RWA,Rwanda,2011,51.65,Current health expenditure per capita (current US$)
RWA,Rwanda,2011,7.93,Current health expenditure (% of GDP)
RWA,Rwanda,2011,4.38,"Government expenditure on education, total (% of GDP)"
RWA,Rwanda,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
RWA,Rwanda,2011,154.13,"School enrollment, primary (% gross)"
RWA,Rwanda,2011,36.62,"School enrollment, secondary (% gross)"
RWA,Rwanda,2011,6.84,"School enrollment, tertiary (% gross)"
WSM,Samoa,2011,3821.51,GDP per capita (current US$)
WSM,Samoa,2011,211.89,Current health expenditure per capita (current US$)
WSM,Samoa,2011,5.38,Current health expenditure (% of GDP)
WSM,Samoa,2011,4.77,"Government expenditure on education, total (% of GDP)"
WSM,Samoa,2011,98.97,"Literacy rate, adult total (% of people ages 15 and above)"
WSM,Samoa,2011,104.3,"School enrollment, primary (% gross)"
WSM,Samoa,2011,82.76,"School enrollment, secondary (% gross)"
WSM,Samoa,2011,,"School enrollment, tertiary (% gross)"
SMR,San Marino,2011,55601.39,GDP per capita (current US$)
SMR,San Marino,2011,4550.35,Current health expenditure per capita (current US$)
SMR,San Marino,2011,8.07,Current health expenditure (% of GDP)
SMR,San Marino,2011,2.7,"Government expenditure on education, total (% of GDP)"
SMR,San Marino,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
SMR,San Marino,2011,92.05,"School enrollment, primary (% gross)"
SMR,San Marino,2011,66.56,"School enrollment, secondary (% gross)"
SMR,San Marino,2011,64.3,"School enrollment, tertiary (% gross)"
STP,Sao Tome and Principe,2011,1219.8,GDP per capita (current US$)
STP,Sao Tome and Principe,2011,69.46,Current health expenditure per capita (current US$)
STP,Sao Tome and Principe,2011,5.65,Current health expenditure (% of GDP)
STP,Sao Tome and Principe,2011,8.79,"Government expenditure on education, total (% of GDP)"
STP,Sao Tome and Principe,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
STP,Sao Tome and Principe,2011,119.3,"School enrollment, primary (% gross)"
STP,Sao Tome and Principe,2011,48.84,"School enrollment, secondary (% gross)"
STP,Sao Tome and Principe,2011,,"School enrollment, tertiary (% gross)"
SAU,Saudi Arabia,2011,27126.75,GDP per capita (current US$)
SAU,Saudi Arabia,2011,954.39,Current health expenditure per capita (current US$)
SAU,Saudi Arabia,2011,3.68,Current health expenditure (% of GDP)
SAU,Saudi Arabia,2011,,"Government expenditure on education, total (% of GDP)"
SAU,Saudi Arabia,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
SAU,Saudi Arabia,2011,128.02,"School enrollment, primary (% gross)"
SAU,Saudi Arabia,2011,,"School enrollment, secondary (% gross)"
SAU,Saudi Arabia,2011,33.15,"School enrollment, tertiary (% gross)"
SEN,Senegal,2011,1374.68,GDP per capita (current US$)
SEN,Senegal,2011,57.93,Current health expenditure per capita (current US$)
SEN,Senegal,2011,4.21,Current health expenditure (% of GDP)
SEN,Senegal,2011,4.9,"Government expenditure on education, total (% of GDP)"
SEN,Senegal,2011,51.81,"Literacy rate, adult total (% of people ages 15 and above)"
SEN,Senegal,2011,86.57,"School enrollment, primary (% gross)"
SEN,Senegal,2011,42.64,"School enrollment, secondary (% gross)"
SEN,Senegal,2011,10.12,"School enrollment, tertiary (% gross)"
SRB,Serbia,2011,7082.29,GDP per capita (current US$)
SRB,Serbia,2011,618.89,Current health expenditure per capita (current US$)
SRB,Serbia,2011,9.11,Current health expenditure (% of GDP)
SRB,Serbia,2011,4.07,"Government expenditure on education, total (% of GDP)"
SRB,Serbia,2011,97.96,"Literacy rate, adult total (% of people ages 15 and above)"
SRB,Serbia,2011,101.49,"School enrollment, primary (% gross)"
SRB,Serbia,2011,93.63,"School enrollment, secondary (% gross)"
SRB,Serbia,2011,51.59,"School enrollment, tertiary (% gross)"
SYC,Seychelles,2011,12110.09,GDP per capita (current US$)
SYC,Seychelles,2011,560.4,Current health expenditure per capita (current US$)
SYC,Seychelles,2011,5.34,Current health expenditure (% of GDP)
SYC,Seychelles,2011,3.63,"Government expenditure on education, total (% of GDP)"
SYC,Seychelles,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
SYC,Seychelles,2011,111.59,"School enrollment, primary (% gross)"
SYC,Seychelles,2011,74.47,"School enrollment, secondary (% gross)"
SYC,Seychelles,2011,2.92,"School enrollment, tertiary (% gross)"
SLE,Sierra Leone,2011,761.15,GDP per capita (current US$)
SLE,Sierra Leone,2011,49.6,Current health expenditure per capita (current US$)
SLE,Sierra Leone,2011,10.77,Current health expenditure (% of GDP)
SLE,Sierra Leone,2011,1.71,"Government expenditure on education, total (% of GDP)"
SLE,Sierra Leone,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
SLE,Sierra Leone,2011,114.58,"School enrollment, primary (% gross)"
SLE,Sierra Leone,2011,40.42,"School enrollment, secondary (% gross)"
SLE,Sierra Leone,2011,,"School enrollment, tertiary (% gross)"
SGP,Singapore,2011,53891.46,GDP per capita (current US$)
SGP,Singapore,2011,1700.17,Current health expenditure per capita (current US$)
SGP,Singapore,2011,3.15,Current health expenditure (% of GDP)
SGP,Singapore,2011,3.03,"Government expenditure on education, total (% of GDP)"
SGP,Singapore,2011,96.19,"Literacy rate, adult total (% of people ages 15 and above)"
SGP,Singapore,2011,,"School enrollment, primary (% gross)"
SGP,Singapore,2011,,"School enrollment, secondary (% gross)"
SGP,Singapore,2011,95.98,"School enrollment, tertiary (% gross)"
SXM,Sint Maarten (Dutch part),2011,27317.52,GDP per capita (current US$)
SXM,Sint Maarten (Dutch part),2011,,Current health expenditure per capita (current US$)
SXM,Sint Maarten (Dutch part),2011,,Current health expenditure (% of GDP)
SXM,Sint Maarten (Dutch part),2011,,"Government expenditure on education, total (% of GDP)"
SXM,Sint Maarten (Dutch part),2011,,"Literacy rate, adult total (% of people ages 15 and above)"
SXM,Sint Maarten (Dutch part),2011,,"School enrollment, primary (% gross)"
SXM,Sint Maarten (Dutch part),2011,,"School enrollment, secondary (% gross)"
SXM,Sint Maarten (Dutch part),2011,,"School enrollment, tertiary (% gross)"
SVK,Slovak Republic,2011,18469.44,GDP per capita (current US$)
SVK,Slovak Republic,2011,1352.44,Current health expenditure per capita (current US$)
SVK,Slovak Republic,2011,7.3,Current health expenditure (% of GDP)
SVK,Slovak Republic,2011,3.91,"Government expenditure on education, total (% of GDP)"
SVK,Slovak Republic,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
SVK,Slovak Republic,2011,100.5,"School enrollment, primary (% gross)"
SVK,Slovak Republic,2011,95.0,"School enrollment, secondary (% gross)"
SVK,Slovak Republic,2011,57.15,"School enrollment, tertiary (% gross)"
SVN,Slovenia,2011,24940.63,GDP per capita (current US$)
SVN,Slovenia,2011,2147.81,Current health expenditure per capita (current US$)
SVN,Slovenia,2011,8.54,Current health expenditure (% of GDP)
SVN,Slovenia,2011,5.58,"Government expenditure on education, total (% of GDP)"
SVN,Slovenia,2011,,"Literacy rate, adult total (% of people ages 15 and above)"
SVN,Slovenia,2011,97.99,"School enrollment, primary (% gross)"
SVN,Slovenia,2011,98.48,"School enrollment, secondary (% gross)"
SVN,Slovenia,2011,87.19,"School enrollment, tertiary (% gross)"
SLB,Solomon Islands,2011,1924.05,GDP per capita (current US$)
SLB,Solomon Islands,2011,95.44,Current health expenditure per capita (current US$)
SLB,Solomon Islands,2011,5.03,Current health expenditure (% of GDP)
