Iso3,Country,Year,Happiness Rank,Happiness Score,GDP Contribution,Life Expectancy Contribution,Corruption Impact,series_name,value,Income Level,Region,longitude,latitude,iso2Code
FRA,France,2019,23,6.664,1.268,1.03,0.227,"Government expenditure on education, total (% of GDP)",5.37,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2019,23,6.664,1.268,1.03,0.227,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2019,23,6.664,1.268,1.03,0.227,"School enrollment, primary (% gross)",102.45,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2019,23,6.664,1.268,1.03,0.227,"School enrollment, secondary (% gross)",104.08,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2019,23,6.664,1.268,1.03,0.227,"School enrollment, tertiary (% gross)",67.73,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2020,21,6.69,1.421,0.804,0.235,GDP per capita (current US$),39169.86,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2020,21,6.69,1.421,0.804,0.235,Current health expenditure per capita (current US$),4747.51,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2020,21,6.69,1.421,0.804,0.235,Current health expenditure (% of GDP),12.07,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2020,21,6.69,1.421,0.804,0.235,"Government expenditure on education, total (% of GDP)",5.66,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2020,21,6.69,1.421,0.804,0.235,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2020,21,6.69,1.421,0.804,0.235,"School enrollment, primary (% gross)",102.65,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2020,21,6.69,1.421,0.804,0.235,"School enrollment, secondary (% gross)",104.57,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2020,21,6.69,1.421,0.804,0.235,"School enrollment, tertiary (% gross)",68.87,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2021,20,6.687,1.863,0.808,0.266,GDP per capita (current US$),43725.1,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2021,20,6.687,1.863,0.808,0.266,Current health expenditure per capita (current US$),5376.75,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2021,20,6.687,1.863,0.808,0.266,Current health expenditure (% of GDP),12.29,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2021,20,6.687,1.863,0.808,0.266,"Government expenditure on education, total (% of GDP)",5.42,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2021,20,6.687,1.863,0.808,0.266,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2021,20,6.687,1.863,0.808,0.266,"School enrollment, primary (% gross)",102.58,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2021,20,6.687,1.863,0.808,0.266,"School enrollment, secondary (% gross)",104.52,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2021,20,6.687,1.863,0.808,0.266,"School enrollment, tertiary (% gross)",69.94,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2022,21,6.661,1.856,0.566,0.27,GDP per capita (current US$),41082.81,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2022,21,6.661,1.856,0.566,0.27,Current health expenditure per capita (current US$),4865.18,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2022,21,6.661,1.856,0.566,0.27,Current health expenditure (% of GDP),11.88,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2022,21,6.661,1.856,0.566,0.27,"Government expenditure on education, total (% of GDP)",5.32,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2022,21,6.661,1.856,0.566,0.27,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2022,21,6.661,1.856,0.566,0.27,"School enrollment, primary (% gross)",102.71,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2022,21,6.661,1.856,0.566,0.27,"School enrollment, secondary (% gross)",104.32,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2022,21,6.661,1.856,0.566,0.27,"School enrollment, tertiary (% gross)",71.51,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2023,27,6.609,1.818,0.727,0.281,GDP per capita (current US$),44690.93,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2023,27,6.609,1.818,0.727,0.281,Current health expenditure per capita (current US$),,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2023,27,6.609,1.818,0.727,0.281,Current health expenditure (% of GDP),,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2023,27,6.609,1.818,0.727,0.281,"Government expenditure on education, total (% of GDP)",,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2023,27,6.609,1.818,0.727,0.281,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2023,27,6.609,1.818,0.727,0.281,"School enrollment, primary (% gross)",103.27,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2023,27,6.609,1.818,0.727,0.281,"School enrollment, secondary (% gross)",103.96,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2023,27,6.609,1.818,0.727,0.281,"School enrollment, tertiary (% gross)",70.45,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2024,33,6.593,1.733,0.832,0.264,GDP per capita (current US$),46150.49,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2024,33,6.593,1.733,0.832,0.264,Current health expenditure per capita (current US$),,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2024,33,6.593,1.733,0.832,0.264,Current health expenditure (% of GDP),,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2024,33,6.593,1.733,0.832,0.264,"Government expenditure on education, total (% of GDP)",,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2024,33,6.593,1.733,0.832,0.264,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2024,33,6.593,1.733,0.832,0.264,"School enrollment, primary (% gross)",,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2024,33,6.593,1.733,0.832,0.264,"School enrollment, secondary (% gross)",,High income,Europe & Central Asia,2.35097,48.8566,FR
FRA,France,2024,33,6.593,1.733,0.832,0.264,"School enrollment, tertiary (% gross)",,High income,Europe & Central Asia,2.35097,48.8566,FR
GAB,Gabon,2012,138,4.114,,,,GDP per capita (current US$),9296.97,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2012,138,4.114,,,,Current health expenditure per capita (current US$),225.08,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2012,138,4.114,,,,Current health expenditure (% of GDP),2.42,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2012,138,4.114,,,,"Government expenditure on education, total (% of GDP)",3.01,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2012,138,4.114,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2012,138,4.114,,,,"School enrollment, primary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2012,138,4.114,,,,"School enrollment, secondary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2012,138,4.114,,,,"School enrollment, tertiary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2014,143,3.896,,,,GDP per capita (current US$),9201.36,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2014,143,3.896,,,,Current health expenditure per capita (current US$),233.05,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2014,143,3.896,,,,Current health expenditure (% of GDP),2.53,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2014,143,3.896,,,,"Government expenditure on education, total (% of GDP)",2.67,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2014,143,3.896,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2014,143,3.896,,,,"School enrollment, primary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2014,143,3.896,,,,"School enrollment, secondary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2014,143,3.896,,,,"School enrollment, tertiary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2015,133,4.121,,,,GDP per capita (current US$),7047.13,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2015,133,4.121,,,,Current health expenditure per capita (current US$),187.27,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2015,133,4.121,,,,Current health expenditure (% of GDP),2.66,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2015,133,4.121,,,,"Government expenditure on education, total (% of GDP)",2.82,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2015,133,4.121,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2015,133,4.121,,,,"School enrollment, primary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2015,133,4.121,,,,"School enrollment, secondary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2015,133,4.121,,,,"School enrollment, tertiary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2016,118,4.465,,,,GDP per capita (current US$),6677.07,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2016,118,4.465,,,,Current health expenditure per capita (current US$),207.5,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2016,118,4.465,,,,Current health expenditure (% of GDP),3.11,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2016,118,4.465,,,,"Government expenditure on education, total (% of GDP)",2.67,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2016,118,4.465,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2016,118,4.465,,,,"School enrollment, primary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2016,118,4.465,,,,"School enrollment, secondary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2016,118,4.465,,,,"School enrollment, tertiary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2017,103,4.758,,,,GDP per capita (current US$),6921.73,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2017,103,4.758,,,,Current health expenditure per capita (current US$),192.48,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2017,103,4.758,,,,Current health expenditure (% of GDP),2.78,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2017,103,4.758,,,,"Government expenditure on education, total (% of GDP)",3.56,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2017,103,4.758,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2017,103,4.758,,,,"School enrollment, primary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2017,103,4.758,,,,"School enrollment, secondary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2017,103,4.758,,,,"School enrollment, tertiary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2018,104,4.799,,,,GDP per capita (current US$),7624.28,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2018,104,4.799,,,,Current health expenditure per capita (current US$),209.29,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2018,104,4.799,,,,Current health expenditure (% of GDP),2.75,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2018,104,4.799,,,,"Government expenditure on education, total (% of GDP)",3.07,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2018,104,4.799,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2018,104,4.799,,,,"School enrollment, primary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2018,104,4.799,,,,"School enrollment, secondary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2018,104,4.799,,,,"School enrollment, tertiary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2019,108,4.829,0.988,0.523,0.056,GDP per capita (current US$),7441.18,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2019,108,4.829,0.988,0.523,0.056,Current health expenditure per capita (current US$),206.0,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2019,108,4.829,0.988,0.523,0.056,Current health expenditure (% of GDP),2.78,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2019,108,4.829,0.988,0.523,0.056,"Government expenditure on education, total (% of GDP)",2.87,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2019,108,4.829,0.988,0.523,0.056,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2019,108,4.829,0.988,0.523,0.056,"School enrollment, primary (% gross)",100.17,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2019,108,4.829,0.988,0.523,0.056,"School enrollment, secondary (% gross)",70.26,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2019,108,4.829,0.988,0.523,0.056,"School enrollment, tertiary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2020,112,4.852,1.037,0.362,0.064,GDP per capita (current US$),6605.8,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2020,112,4.852,1.037,0.362,0.064,Current health expenditure per capita (current US$),225.32,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2020,112,4.852,1.037,0.362,0.064,Current health expenditure (% of GDP),3.42,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2020,112,4.852,1.037,0.362,0.064,"Government expenditure on education, total (% of GDP)",3.4,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2020,112,4.852,1.037,0.362,0.064,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2020,112,4.852,1.037,0.362,0.064,"School enrollment, primary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2020,112,4.852,1.037,0.362,0.064,"School enrollment, secondary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2020,112,4.852,1.037,0.362,0.064,"School enrollment, tertiary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2021,106,4.958,1.459,0.396,0.099,GDP per capita (current US$),8181.41,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2021,106,4.958,1.459,0.396,0.099,Current health expenditure per capita (current US$),228.85,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2021,106,4.958,1.459,0.396,0.099,Current health expenditure (% of GDP),2.69,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2021,106,4.958,1.459,0.396,0.099,"Government expenditure on education, total (% of GDP)",2.7,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2021,106,4.958,1.459,0.396,0.099,"Literacy rate, adult total (% of people ages 15 and above)",88.86,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2021,106,4.958,1.459,0.396,0.099,"School enrollment, primary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2021,106,4.958,1.459,0.396,0.099,"School enrollment, secondary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2021,106,4.958,1.459,0.396,0.099,"School enrollment, tertiary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2022,94,5.035,1.438,0.183,0.102,GDP per capita (current US$),8409.21,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2022,94,5.035,1.438,0.183,0.102,Current health expenditure per capita (current US$),247.1,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2022,94,5.035,1.438,0.183,0.102,Current health expenditure (% of GDP),2.86,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2022,94,5.035,1.438,0.183,0.102,"Government expenditure on education, total (% of GDP)",2.21,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2022,94,5.035,1.438,0.183,0.102,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2022,94,5.035,1.438,0.183,0.102,"School enrollment, primary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2022,94,5.035,1.438,0.183,0.102,"School enrollment, secondary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2022,94,5.035,1.438,0.183,0.102,"School enrollment, tertiary (% gross)",,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
GAB,Gabon,2023,95,5.106,1.403,0.344,0.1,GDP per capita (current US$),8071.4,Upper middle income,Sub-Saharan Africa ,9.45162,0.38832,GA
